,training_iteration,ep_rew,algo
196,197,118.81931792124936,trpo
197,198,120.21706626795877,trpo
198,199,120.21706626795877,trpo
199,200,120.21706626795877,trpo
200,201,120.21706626795877,trpo
201,202,120.21706626795877,trpo
202,203,121.5289671332149,trpo
203,204,121.5289671332149,trpo
204,205,121.5289671332149,trpo
205,206,121.5289671332149,trpo
206,207,122.60356109169928,trpo
207,208,122.60356109169928,trpo
208,209,122.60356109169928,trpo
209,210,122.60356109169928,trpo
210,211,123.67228717215012,trpo
211,212,123.67228717215012,trpo
212,213,123.67228717215012,trpo
213,214,123.67228717215012,trpo
214,215,123.67228717215012,trpo
215,216,124.90580201700209,trpo
216,217,124.90580201700209,trpo
217,218,124.90580201700209,trpo
218,219,124.90580201700209,trpo
219,220,126.20771485466352,trpo
220,221,126.20771485466352,trpo
221,222,126.20771485466352,trpo
222,223,126.20771485466352,trpo
223,224,126.20771485466352,trpo
224,225,127.63469820348078,trpo
225,226,127.63469820348078,trpo
226,227,127.63469820348078,trpo
227,228,127.63469820348078,trpo
228,229,127.63469820348078,trpo
229,230,128.6547349147495,trpo
230,231,128.6547349147495,trpo
231,232,128.6547349147495,trpo
232,233,128.6547349147495,trpo
233,234,128.6547349147495,trpo
234,235,125.0092853799415,trpo
235,236,125.0092853799415,trpo
236,237,125.0092853799415,trpo
237,238,125.0092853799415,trpo
238,239,125.0092853799415,trpo
239,240,121.6950919698538,trpo
240,241,121.6950919698538,trpo
241,242,121.6950919698538,trpo
242,243,121.6950919698538,trpo
243,244,121.6950919698538,trpo
244,245,123.2898036967867,trpo
0,1,0.0,trpo
1,2,0.0,trpo
2,3,66.32093149241108,trpo
3,4,65.86886832027068,trpo
4,5,64.71052405685445,trpo
5,6,64.71052405685445,trpo
6,7,64.38262794232914,trpo
7,8,64.8909224966815,trpo
8,9,64.79242491834214,trpo
9,10,64.83764482457111,trpo
10,11,64.83764482457111,trpo
11,12,64.69520563203785,trpo
12,13,64.61887240120356,trpo
